icd9_code,icd10_code,rank,reason
7569,Q798,1,"This code describes other congenital malformations of the musculoskeletal system, closely aligning with the unspecified anomalies described in the ICD-9 code."
7569,Q688,2,"This code refers to other specified congenital musculoskeletal deformities, which is relevant but less general than the previous code."
7569,Q799,3,"This code indicates a congenital malformation of the musculoskeletal system, unspecified, making it less specific than the other options."
7571,Q809,1,"Congenital ichthyosis, unspecified is a direct match for ichthyosis congenita, as it covers the broader category of congenital ichthyosis."
7571,Q803,2,"Congenital bullous ichthyosiform erythroderma is a specific type of congenital ichthyosis, making it a relevant but more specific option."
7571,Q804,3,Harlequin fetus describes a severe form of congenital ichthyosis but is less directly related to ichthyosis congenita compared to the others.
75733,Q822,1,"Congenital cutaneous mastocytosis is a congenital skin condition, which aligns with the congenital aspect of the original ICD-9 code."
75733,Q821,2,"Xeroderma pigmentosum is a skin condition related to pigmentary anomalies, but it is not classified as congenital."
75739,Q828,1,"This code directly corresponds to 'Other specified congenital malformations of skin', which is closely related to the ICD-9 description of 'Other specified anomalies of skin'."
75739,Q819,2,"While 'Epidermolysis bullosa' is a skin condition, it is a specific type of anomaly and may not fully encompass the broader category of 'other specified anomalies of skin'."
75739,Q826,3,"A congenital sacral dimple is a specific anatomical anomaly that does not relate broadly to skin anomalies as described in the ICD-9 code, making it less relevant."
7574,Q841,1,"This code captures congenital morphological disturbances of hair, which aligns closely with specified anomalies of hair."
7574,Q842,2,"This code represents other congenital malformations of hair, which is relevant but less specific than Q841."
7574,Q840,3,"While congenital alopecia is related to hair anomalies, it specifically denotes hair loss rather than a broader category of anomalies."
7576,Q830,1,Congenital absence of breast with absent nipple directly relates to specified congenital anomalies of the breast.
7576,Q831,2,"Accessory breast is a congenital anomaly of the breast, which aligns with the category of specified congenital anomalies."
7576,Q833,3,Accessory nipple is a congenital anomaly related to breast development and is relevant to specified congenital anomalies.
7576,Q832,4,"Absent nipple is a congenital anomaly that may occur in conjunction with breast anomalies, making it somewhat relevant."
7576,Q838,5,Other congenital malformations of breast could potentially cover unspecified anomalies but lacks specificity to the breast conditions mentioned.
75839,Q9389,1,"This code directly refers to 'Other deletions from the autosomes', which aligns with the general description of 'Other autosomal deletions'."
75839,Q933,2,"This code is specific to a deletion on chromosome 4, which is a type of autosomal deletion, but it is more specific than the general term used in the ICD-9 code."
75839,Q937,3,"This code refers to deletions with complex rearrangements, which may not directly correspond to the general category of 'Other autosomal deletions', making it less relevant."
75881,Q978,1,"Other specified sex chromosome abnormalities, female phenotype - closely matches the category of sex chromosome anomalies."
75881,Q970,2,"Karyotype 47, XXX - specifically identifies a type of sex chromosome anomaly."
75881,Q971,3,Female with more than three X chromosomes - a specific case of sex chromosome anomalies.
75881,Q972,4,"Mosaicism, lines with various numbers of X chromosomes - relates to sex chromosome anomalies."
75881,Q988,5,"Other specified sex chromosome abnormalities, male phenotype - although male, it still pertains to the broader category of sex chromosome anomalies."
75881,Q985,6,"Karyotype 47, XYY - while it's a sex chromosome anomaly, it pertains to a male phenotype."
75881,Q987,7,Male with sex chromosome mosaicism - related to sex chromosome anomalies but specific to males.
75881,Q998,8,Other specified chromosome abnormalities - too broad and not specifically tied to sex chromosome anomalies.
7590,Q8909,1,"Congenital malformations of spleen directly relates to anomalies of the spleen, covering a broader range of conditions."
7590,Q8901,2,Asplenia (congenital) is a specific type of anomaly but does not encompass all anomalies of the spleen.
75989,Q898,1,"This code directly refers to 'Other specified congenital malformations', making it the most closely related to the general category of 'Other specified congenital anomalies'."
75989,Q8789,2,"This code refers to 'Other specified congenital malformation syndromes, not elsewhere classified', which is also relevant to the concept of unspecified congenital anomalies."
75989,Q872,3,"While this code specifies a particular syndrome, it falls under the broader category of congenital anomalies, making it a relevant but more specific option."
75989,Q873,4,"Similar to Q872, this code specifies a syndrome related to congenital anomalies but is still relevant in the context of congenital malformations."
75989,Q875,5,"This code pertains to congenital malformation syndromes with skeletal changes, which is a specific subset of congenital anomalies."
75989,E7871,6,"This code refers to Barth syndrome, a specific congenital disorder, which makes it less relevant than the more general codes."
75989,E7872,7,"This code represents Smith-Lemli-Opitz syndrome, another specific condition that is a type of congenital anomaly, but it lacks the broader applicability of other options."
75989,Q8781,8,"Alport syndrome is a specific condition and does not directly correspond to the general category of congenital anomalies, making it less relevant."
75989,Q8782,9,"This code describes arterial tortuosity syndrome, which is a specific congenital anomaly but does not match the broader category of unspecified congenital anomalies."
76071,P043,1,"directly corresponds to the impact of maternal alcohol use on the newborn, aligning closely with the ICD-9 description."
76071,Q860,2,"describes a specific condition resulting from maternal alcohol use, but is more specific and does not directly address the broader effect on the newborn."
76523,P0725,1,This code directly correlates with the upper limit of the gestational age specified in the ICD-9 description (26 completed weeks).
