,Unnamed: 0,icd9_code,icd10_code,rank,reason
3674,3674.0,81418,S62143B,1,"The ICD-9 code specifies an 'open fracture'. The ICD-10 code S62143B explicitly includes 'initial encounter for open fracture'. The ICD-9 code does not specify displacement, but S62143B specifies 'displaced fracture', which is a plausible type of open fracture. It correctly identifies the hamate bone and wrist location."
3675,3675.0,81418,S62146B,2,"Similar to S62143B, this code correctly identifies the hamate bone, wrist location, and specifies 'initial encounter for open fracture'. However, it specifies 'nondisplaced fracture', which is less likely or less specific than 'displaced' for an open fracture, although still possible. The ICD-9 code does not specify displacement."
3676,3676.0,81419,S62153B,1,"The ICD-9 code specifies an 'open fracture' of a 'bone of the wrist'. The ICD-10 code S62153B specifies an 'open fracture' of a specific bone in the wrist ('hook process of hamate') and includes the 'displaced' detail, which aligns with the general nature of an 'open fracture' often implying displacement, though not explicitly stated in the ICD-9 code. It correctly captures the 'open' and 'wrist' components."
3677,3677.0,81419,S62156B,2,"Similar to S62153B, this code captures the 'open fracture' and 'wrist' components. However, it specifies a 'nondisplaced' fracture, which is less likely implied by a general 'open fracture' description in ICD-9 compared to a displaced one, making it a slightly less probable match based purely on the ICD-9 description."
3678,3678.0,81501,S62233A,1,"The ICD-9 code specifies a 'closed fracture'. The ICD-10 code specifies 'initial encounter for closed fracture'. The ICD-9 code specifies 'base of thumb [first] metacarpal'. The ICD-10 code specifies 'base of first metacarpal bone'. The ICD-9 code does not specify displacement, while the ICD-10 code specifies 'displaced'. This is a close match, capturing the core elements (fracture type, location, closed nature) but differing in displacement specification."
3679,3679.0,81501,S62236A,2,"The ICD-9 code specifies a 'closed fracture'. The ICD-10 code specifies 'initial encounter for closed fracture'. The ICD-9 code specifies 'base of thumb [first] metacarpal'. The ICD-10 code specifies 'base of first metacarpal bone'. The ICD-9 code does not specify displacement, while the ICD-10 code specifies 'nondisplaced'. This is a close match, capturing the core elements (fracture type, location, closed nature) but differing in displacement specification."
3680,3680.0,81502,S62319A,1,"The ICD-9 code specifies a 'closed fracture' of the 'base' of a metacarpal bone. S62319A specifies a 'displaced fracture' of the 'base' of an 'unspecified metacarpal bone' and 'closed fracture'. Although the ICD-9 code does not specify displacement, S62319A is the closest match among the candidates as it captures the location (base of metacarpal) and fracture type (closed)."
3681,3681.0,81502,S62349A,2,"The ICD-9 code specifies a 'closed fracture' of the 'base' of a metacarpal bone. S62349A specifies a 'nondisplaced fracture' of the 'base' of an 'unspecified metacarpal bone' and 'closed fracture'. While it captures the location and fracture type, the displacement status (nondisplaced) is not specified in the ICD-9 code, making it slightly less specific than S62319A."
3682,3682.0,81503,S62329A,1,"The ICD-9 code specifies a 'closed fracture'. The ICD-10 code 'S62329A' explicitly describes a 'closed fracture' and includes 'displaced', which is a type of fracture, aligning well with the general fracture description in ICD-9. The 'shaft of unspecified metacarpal bone' matches the 'shaft of metacarpal bone(s)' in ICD-9. The 'initial encounter' is a standard component in ICD-10."
3683,3683.0,81503,S62359A,2,"The ICD-9 code specifies a 'closed fracture'. The ICD-10 code 'S62359A' explicitly describes a 'closed fracture' and includes 'nondisplaced', which is a type of fracture, aligning well with the general fracture description in ICD-9. The 'shaft of unspecified metacarpal bone' matches the 'shaft of metacarpal bone(s)' in ICD-9. The 'initial encounter' is a standard component in ICD-10."
3684,3684.0,81504,S62339A,1,"The ICD-9 code specifies a 'closed fracture' of the 'neck of metacarpal bone(s)'. This ICD-10 code captures the 'neck of unspecified metacarpal bone' and the 'closed fracture' aspect (indicated by the 'A' encounter type). The 'displaced' specification is a reasonable assumption for a fracture without further detail, although the ICD-9 code doesn't explicitly state displacement. It's the closest match among the options."
3685,3685.0,81504,S62369A,2,"This code also captures the 'neck of unspecified metacarpal bone' and the 'closed fracture' aspect. However, it specifies 'nondisplaced', which is less likely for a general fracture description than 'displaced' unless specifically stated as such. The ICD-9 code doesn't provide information on displacement, making S62339A a slightly better fit."
3686,3686.0,81511,S62233B,1,"The ICD-9 code specifies an 'open fracture'. The ICD-10 code S62233B explicitly includes 'initial encounter for open fracture'. The ICD-9 code specifies 'base of thumb [first] metacarpal', which corresponds to 'base of first metacarpal bone' in S62233B. The ICD-9 code does not specify displaced or nondisplaced, making 'Other displaced fracture' a reasonable interpretation, although 'Other nondisplaced fracture' (S62236B) is also plausible. The 'unspecified hand' in S62233B is consistent with the lack of laterality in the ICD-9 code."
3687,3687.0,81511,S62236B,2,"The ICD-9 code specifies an 'open fracture'. The ICD-10 code S62236B explicitly includes 'initial encounter for open fracture'. The ICD-9 code specifies 'base of thumb [first] metacarpal', which corresponds to 'base of first metacarpal bone' in S62236B. The ICD-9 code does not specify displaced or nondisplaced, making 'Other nondisplaced fracture' a reasonable interpretation, although 'Other displaced fracture' (S62233B) is also plausible. The 'unspecified hand' in S62236B is consistent with the lack of laterality in the ICD-9 code."
3688,3688.0,81512,S62319B,1,"Captures 'open fracture', 'base of metacarpal bone', and 'displaced'. The ICD-9 code does not specify displaced vs. nondisplaced, but this is the closest match among the options provided."
3689,3689.0,81512,S62349B,2,"Captures 'open fracture', 'base of metacarpal bone', and 'nondisplaced'. While 'nondisplaced' is not specified in the ICD-9 code, it is a possible type of fracture and this code is semantically related."
3690,3690.0,81513,S62329B,1,"ICD-9 'Open fracture' maps to ICD-10 'initial encounter for open fracture'. ICD-9 'shaft of metacarpal bone(s)' maps to ICD-10 'shaft of unspecified metacarpal bone'. ICD-9 does not specify displacement, but 'displaced' is a more common type of open fracture than 'nondisplaced'. Therefore, S62329B is a better match than S62359B."
3691,3691.0,81513,S62359B,2,"ICD-9 'Open fracture' maps to ICD-10 'initial encounter for open fracture'. ICD-9 'shaft of metacarpal bone(s)' maps to ICD-10 'shaft of unspecified metacarpal bone'. ICD-9 does not specify displacement, but 'nondisplaced' is a possible type of open fracture."
3692,3692.0,81514,S62339B,1,"ICD-9 code '81514' specifies an 'Open fracture'. ICD-10 code 'S62339B' explicitly includes 'open fracture' in the description. Both codes refer to a fracture of the 'neck of metacarpal bone(s)'. The ICD-9 code does not specify displacement, while 'S62339B' specifies 'Displaced fracture'. This is a reasonable level of specificity, as open fractures often imply displacement, but it's not a perfect match on displacement status."
3693,3693.0,81514,S62369B,2,"ICD-9 code '81514' specifies an 'Open fracture'. ICD-10 code 'S62369B' explicitly includes 'open fracture' in the description. Both codes refer to a fracture of the 'neck of metacarpal bone(s)'. The ICD-9 code does not specify displacement, while 'S62369B' specifies 'Nondisplaced fracture'. This is less likely than displaced, but still captures the core elements of the ICD-9 description."
3694,3694.0,81600,S62609A,1,"The ICD-9 code specifies 'phalanx or phalanges of hand'. The ICD-10 code S62609A specifies 'unspecified phalanx of unspecified finger'. Since the hand contains fingers (excluding the thumb), this is the closest match among the candidates, capturing the 'phalanx' and 'hand' (via finger) components. The 'unspecified' nature aligns with the ICD-9 code."
3695,3695.0,81600,S62509A,2,"The ICD-9 code specifies 'phalanx or phalanges of hand'. The ICD-10 code S62509A specifies 'unspecified phalanx of unspecified thumb'. While the thumb is part of the hand, the ICD-9 code does not specifically mention the thumb, making S62609A a better general match for 'hand'."
3696,3696.0,81601,S62649A,1,"Covers fracture of proximal phalanx of unspecified finger, which is a subset of the ICD-9 description 'middle or proximal phalanx or phalanges of hand'. It specifies 'proximal phalanx' and 'unspecified finger' (which aligns with 'middle or proximal phalanx' excluding the thumb), and includes the 'closed fracture' detail."
3697,3697.0,81601,S62659A,2,"Covers fracture of medial phalanx of unspecified finger, which is a subset of the ICD-9 description 'middle or proximal phalanx or phalanges of hand'. It specifies 'medial phalanx' and 'unspecified finger' (aligning with 'middle or proximal phalanx' excluding the thumb), and includes the 'closed fracture' detail."
3698,3698.0,81601,S62629A,3,"Covers fracture of medial phalanx of unspecified finger, which is a subset of the ICD-9 description 'middle or proximal phalanx or phalanges of hand'. It specifies 'medial phalanx' and 'unspecified finger' (aligning with 'middle or proximal phalanx' excluding the thumb), and includes the 'closed fracture' detail."
3699,3699.0,81601,S62513A,4,"Covers fracture of proximal phalanx of unspecified thumb, which is a subset of the ICD-9 description 'middle or proximal phalanx or phalanges of hand'. It specifies 'proximal phalanx' and 'unspecified thumb', and includes the 'closed fracture' detail."
3700,3700.0,81601,S62516A,5,"Covers fracture of proximal phalanx of unspecified thumb, which is a subset of the ICD-9 description 'middle or proximal phalanx or phalanges of hand'. It specifies 'proximal phalanx' and 'unspecified thumb', and includes the 'closed fracture' detail."
